RRT - sent_id,RRT - verb position,RRT - verb lemma,DCV - unit,DCV - frame
train-2512,1,cuprinde,2,"GN [ac]"
train-7174,6,crește,1,"GP [] / V [ger.]|GN [nom]"
train-513,8,sta,1,"_"
test-9,16,veni,1,"GP [] / GAdv []|_"
train-890,8,prezenta,4,"GN [nom]|GN [ac]|GP [] / GAdj [ac] / GV [part.]"
test-643,12,respecta,1,"GN [nom]|_|GN [ac]"
train-855,2,viza,1,"GN [nom]|_|GN [ac]"
train-1987,20,efectua,1,"_|GN [ac]"
test-17,9,părea,1,"V [că / să]"
dev-629,20,începe,2,"GN [ac] / V [să]"
dev-267,9,primi,1,"_|GN [ac]"
train-2311,8,străbate,1,"GN [nom]|GN [ac]"
test-59,2,continua,1,"GN [nom]|_"
train-3084,3,trece,3,"GN [nom]|GN [ac]|GP []"
train-7169,43,contribui,1,"GN [nom]|GP [la]"
train-999,2,dispărea,3,"_|GN [nom]"
test-707,3,avea,1,"GN [ac]"
train-1498,28,presupune,2,"GN [nom]|GN [ac] / GV [(ca) să]"
test-109,8,petrece,1,"GN [ac]|GP []"
train-7746,31,obține,1,"GN [ac]"
train-716,19,pleca,1,"GP [] / GAdv []|_|GN [nom]"
train-1112,11,așeza,1,"GP [] / GAdv []|GN [ac] / V [se]|GP [] / GAdv [] / GAdj [ac / nom]"
train-72,7,întoarce,1,"_"
test-145,5,releva,1,"GN [nom]|GN [ac] / GV [că] / GV [unde / cum…]"
train-1026,5,scăpa,3,"GP [de]|_|GN [nom]"
train-801,8,vota,1,"GN [ac] / GV [(ca) să] / GP [împotriva / contra / pentru / în favoarea]|GN [nom]"
train-2216,6,conta,1,"GN [nom]|_"
train-434,2,avea,1,"GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|GN [ac]"
train-104,7,coborî,1,"GP [] / GAdv []|GN [ac] / GAdv [] / GP [cu / de]|GN [nom]|GP []"
train-2958,2,dormi,1,"GN [nom]"
train-779,14,beneficia,1,"_|GN [nom]|GP [de]"
train-1149,1,avea,1,"GN [ac]"
test-555,13,aplica,1,"_|GN [nom]|GN [ac]|_"
dev-284,1,simți,1,"GN [ac] / GV [că / când / dacă]"
train-1770,40,suporta,3,"GN [nom]|_|GN [ac]"
test-709,28,exista,1,"GN [nom]"
dev-379,9,adresa,3,"_|_|GN [dat] / GP [la]"
train-2307,1,scrie,1,"GN [ac] / GV [că] / GV [unde / cum…] / GV [-] / GV [(ca) să]"
dev-485,18,urca,1,"GN [nom]|_|GP [] / GAdv []"
train-7891,11,avea,1,"GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|GN [nom]|GN [ac]"
train-1018,4,conduce,1,"_|GN [ac]"
train-1966,7,impune,2,"GN [nom]|_|GN [dat]|GN [ac] / GV [să]"
dev-737,8,practica,1,"GN [ac]"
train-2872,1,primi,1,"GN [ac]"
train-7743,12,crește,1,"GN [nom]|GAdj [nom] / GP [cu / de] / GAdv [] / V [ger.]|GP [] / V [ger.]"
dev-492,17,deceda,1,"GN [nom]|_"
dev-62,6,descoperi,3,"_|GN [nom]|GN [ac] / GV [că]"
dev-50,14,avertiza,1,"_|GN [ac]|GP [] / GV [că / să]"
test-192,8,merge,5,"GN [nom]|GP [spre / în / pe] / GAdv []"
train-1050,8,stinge,4,"GN [nom]"
dev-199,9,începe,2,"GN [ac] / V [să]|GN [nom]"
train-7145,20,produce,2,"GN [nom]|_|GP [] / GAdv [] / GN [ac]"
train-675,17,trage,1,"GP [] / GAdv []|GN [ac] / GP [de]|_|_|_"
test-564,28,depăși,1,"GN [nom]|GN [ac]"
train-7080,6,începe,1,"GP [cu]"
train-580,17,ține,1,"GN [ac]|GP [] / GAdv []"
dev-740,18,absorbi,1,"GN [nom]|GN [ac]"
train-145,22,reuși,1,"_|_|GN [nom]|V [să] / V [inf.]"
train-1384,28,lăsa,2,"_|GN [ac]|GV [să]"
train-7108,12,face,1,"_|_|GN [ac]|_"
train-2631,21,începe,2,"_|GN [ac] / V [să]|GN [nom]"
dev-627,11,da,1,"GN [ac]"
train-1561,3,stabili,1,"GN [nom]|GN [ac] / GV [că] / GV [unde / cum…]"
train-3134,6,scăpa,3,"_|GP [de]"
train-2622,21,exclude,1,"GN [nom]|GN [ac]|GP []"
train-2053,7,aproba,1,"GN [nom]|GN [ac]|_"
train-856,6,constitui,1,"GN [nom]|GN [ac]"
train-2395,19,termina,3,"GN [ac]|GP [cu] / GP []"
train-568,2,duce,10,"_|_"
test-655,27,cunoaște,3,"GN [ac]|_"
train-2634,3,afirma,1,"GN [nom]|GV [că] / GN [ac]"
train-1233,8,decide,1,"GN [nom]|GV [(ca) să] / GV [că] / GN [ac] / GP [asupra] / GV [unde / cum…]"
train-7268,16,genera,1,"GN [ac]"
train-612,3,trezi,3,"GN [nom]|_|GN [nom] / GAdj [nom] / GP [] / V [ger. / part.] / GP [] / GAdv []|_"
train-2442,3,rămâne,4,"GN [nom]|V [part.] / GAdj [nom] / GN [nom] / GP [] / V [ger.] / V [de sup.] / GAdv []|_"
train-520,22,dispărea,2,""
train-7380,12,aparține,1,"GN [nom]|GN [dat]"
test-611,11,vorbi,2,"_|GP [cu] / GN [dat] / GP [la / pentru] / GP [la]"
train-7858,11,reprezenta,1,"_|GN [ac]|GN [nom]"
train-7354,8,avea,1,"GN [nom]|GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|GN [ac]"
train-2476,6,determina,3,"GN [nom]|GN [ac]|GV [să]"
train-272,17,face,1,"GN [ac]|_"
train-778,16,rămâne,4,"GN [nom]|V [part.] / GAdj [nom] / GN [nom] / GP [] / V [ger.] / V [de sup.] / GAdv []|_"
train-1359,13,avea,1,"GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|GN [nom]|GN [ac]"
train-7698,39,prelua,1,"GN [nom]|GN [ac]|GP [de la / din]"
dev-640,2,căra,1,"GN [nom]|GN [ac]|_"
train-1081,3,încerca,1,"GN [nom]|V [să]"
train-1170,14,avea,1,"GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|GN [ac]|GN [nom]"
train-7279,27,determina,1,"_|GN [nom]|GN [ac]|_|_"
train-1057,19,împărți,2,"_|GN [ac]"
dev-517,21,include,1,"GN [ac]"
train-1302,5,reduce,1,"_|GN [ac]|_"
train-1936,8,însemna,1,"GN [nom] / GV [să] / GV [dacă] / V [inf.]|GN [nom] / GV [că] / GV [să] / V [inf.]"
train-2961,8,lăsa,2,"_|_|GV [(ca) să]"
train-7900,7,conține,1,"GN [nom]|GN [ac]"
train-170,28,sta,2,"_|GP [] / GAdv []"
train-1323,10,organiza,1,"GN [nom]|GN [ac]"
test-640,3,pune,2,"GN [nom]|GN [dat] / V [își]|GN [ac]|GP [] / GAdv []"
train-7752,1,avea,1,"GN [ac]"
train-3182,4,ști,1,"GN [nom]|GV [că] / GV [unde / cum…] / GN [ac]"
dev-185,5,avea,1,"GN [nom]|GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|GN [ac]"
dev-29,6,zice,1,"GN [ac] / GV [că] / GV [unde / cum…] / GV [-]"
test-362,4,lua,2,"GN [ac]"
train-2232,4,lucra,1,"_|GP [ca] / GP [la / cu] / GP [la / în]|_"
train-721,2,ști,1,"_"
train-1573,37,constitui,1,"GN [nom]|_|GN [ac]"
train-2622,4,aduce,1,"GN [nom]|GN [ac]|GN [dat] / GP [] / GAdv []"
train-1374,8,cânta,1,"_"
train-7745,19,compensa,2,"GN [nom]|GN [ac]"
train-1282,12,reprezenta,1,"_|GN [nom]|GN [ac]"
train-7781,42,atinge,4,"_|GN [nom]|_|GN [ac]"
dev-481,2,auzi,2,"GN [ac] / GP [de / despre] / GV [că] / GV [unde / cum…]"
train-875,1,respinge,2,"_|GN [ac]"
test-403,18,scădea,1,"GP [] / GAdv []|_|GN [ac] / GP [cu] / GAdv []|GN [nom]|_"
train-2755,4,muta,2,"_|_|GP []"
test-368,23,răspunde,2,"_|GN [nom]|GP [la] / GN [dat]|_"
dev-530,18,achita,2,"GN [nom]|GN [ac]|_"
train-7716,23,avea,1,"GN [nom]|GN [ac]"
train-2855,2,duce,1,"GN [ac]|GP []"
dev-141,20,conduce,2,"GN [nom]|GN [ac]"
train-2992,3,vedea,3,"_|_"
test-650,15,ajunge,2,"_|GP [la]"
train-3119,24,smulge,1,"GN [ac]|GP [din / de pe]|_"
train-2703,11,scăpa,2,"GP [din]"
train-1053,15,iubi,2,"GN [ac]"
train-1729,9,reprezenta,1,"_|GN [nom]|GN [ac]"
train-7342,28,cuprinde,2,"GN [nom]|GN [ac]"
train-1962,23,accepta,1,"_|_|GN [ac]"
train-2255,2,ști,1,"GV [că] / GV [unde / cum…] / GN [ac]"
test-150,3,asigura,1,"GN [nom]|GN [ac]"
test-696,3,rămâne,1,"GN [nom]|GP [] / GAdv []|_"
train-2243,3,debuta,1,"GP [] / GAdv []|GN [nom]|GP [cu]"
train-1082,9,cere,1,"GN [nom]|GN [dat] / GP [de la]|GN [ac] / GV [(ca) să]"
train-1959,68,activa,2,"GN [nom]|_"
train-1225,32,muri,1,"_|GN [nom]"
train-1308,30,intra,3,"GN [nom]|GP [în]"
train-520,20,apărea,1,"GN [nom]|GP [] / GAdv []"
train-746,14,veni,1,"GN [nom]|GP [] / GAdv []|GP []"
dev-141,7,comunica,1,"GN [dat]|GN [ac] / GV [că] / GV [unde / cum…]"
train-7245,28,avea,1,"GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|GN [ac]"
train-2539,2,avea,1,"GN [nom]|GN [ac]"
train-2032,6,prezenta,4,"GP [] / GAdj [ac] / GV [part.]|GN [nom]|GN [ac]"
train-1423,11,încerca,1,"V [să]"
test-649,6,prefera,1,"_|_|GN [ac] / GV [(ca) să]"
train-8008,10,numi,4,"GN [nom] / GV [dacă / când / că / să]|_|GN [nom] / GAdv [cum / așa] / GV [că / să]"
train-7169,35,proveni,1,"_|GP [din / de la]"
train-1697,15,verifica,1,"GN [ac] / GV [că / să] / GV [unde / cum…]"
test-606,5,trece,15,"GN [nom]|_|_"
train-907,7,recupera,1,"GN [ac] / GP [din]"
train-30,9,ridica,1,"GN [ac] / V [se]|GP []"
test-646,17,vizita,1,"GN [ac]"
train-1478,3,pleca,1,"GN [nom]|GP []|_|GP [] / GAdv []"
test-18,23,petrece,4,"GN [nom]|GN [ac]|GP [prin / printre / pe (după) / peste / pe sub]"
train-7877,4,avea,1,"GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|_|_|GN [ac]"
train-590,9,păstra,2,"GN [ac] / V [se]"
train-436,2,uita,1,"_|GP [] / GAdv []"
train-2424,17,reprezenta,1,"_|GN [nom]|GN [ac]"
train-1501,2,părea,1,"_|GV [că]"
train-1205,7,refuza,1,"GN [ac] / V [să] / GV [(ca) să]"
train-1623,23,începe,1,"GP [cu]"
train-112,6,face,1,"GN [nom]|GN [ac]|GP [din / de la / cu]|GN [dat] / V [își] / GP [pentru]"
train-506,14,sta,1,""
test-33,10,pune,2,"GN [dat] / V [își]|GN [ac]|GP [] / GAdv []"
train-3184,14,concentra,2,"GN [nom]|_|GP []|_"
train-1949,34,aplica,1,"_|GN [ac]"
train-1325,24,ajunge,5,"GP [la / până la]"
train-7928,13,avea,1,"GN [nom]|GN [ac]"
train-1145,12,derula,1,"GN [nom]|_|_"
train-316,8,ridica,1,"GN [nom]|GN [ac] / V [se]|GP []|GP [] / GAdv []|GN [ac] / GP [cu] / GAdv []|GP []"
train-495,11,căpăta,1,"GN [nom]|GN [ac]"
train-1398,9,ajunge,1,"GP []|GN [nom]|GP []"
dev-485,25,acumula,2,"GN [nom]|_|GP []"
train-8003,19,numi,4,"GN [nom] / GV [dacă / când / că / să]|_|GN [nom] / GAdv [cum / așa] / GV [că / să]"
train-1943,31,indica,1,"GN [nom]|GN [ac] / GV [că] / GV [unde / cum…]"
test-72,10,furniza,1,"GN [nom]|GN [ac]"
train-420,27,ține,4,"_|_|GN [nom]|GP [de / după] / V [de sup.]"
train-1188,10,avea,1,"GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|GN [ac]|_"
test-334,9,pune,4,"_|GN [ac]|GN [ac] / GP [la / în / pe] / GP [ca]"
dev-525,27,relua,1,"GN [ac]"
train-446,14,deveni,1,"GN [nom]|GN [nom] / GAdj [nom] / V [de sup.] / V [part.]"
train-389,21,vedea,2,"GN [ac] / V [se]|_|GP [] / GP [] / GAdj [ac] / GV [ger. / part.] / GN [ac] / GV [că] / GV [unde / cum…]"
train-3228,25,asigura,1,"GN [ac]"
test-449,12,pune,1,"GN [ac] / V [se]|GP [] / GAdv []|GP [] / GAdv []"
dev-91,17,retrage,4,"GN [nom]|GP [de la / de pe / din]"
train-1343,6,uita,1,"GN [ac] / GP [de] / GV [că] / V [să] / GV [unde / cum…]"
train-2771,10,inspira,1,"GN [nom]|GN [dat]|GN [ac]"
test-685,39,desemna,4,"GN [ac]"
train-7559,21,avea,1,"GN [nom]|GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|GN [ac]"
train-1092,10,împărți,2,"_|GN [ac]|GN [dat] / GP [la / între]"
test-7,2,ști,1,"_|GV [că] / GV [unde / cum…] / GN [ac]"
train-1935,7,însemna,1,"GN [nom] / GV [să] / GV [dacă] / V [inf.]|GN [nom] / GV [că] / GV [să] / V [inf.]"
train-7191,8,începe,2,"_|GN [ac] / V [să]"
dev-442,13,fugi,1,"_"
test-44,18,trece,1,"GP [] / GAdv []|GN [nom]"
train-764,2,controla,1,"GN [nom]|GN [ac]"
train-2961,4,dormi,1,"_"
dev-629,11,găsi,4,"GV [part.] / GAdj [ac] / GP [] / GV [ger.]|GN [ac]|_|_"
dev-165,17,permite,1,"GN [nom]|GN [ac] / GV [(ca) să]"
dev-629,3,sosi,1,"GP [] / GN [dat] / GAdv []|_|GP []"
test-268,9,demonstra,1,"GN [nom] / GV [că]|GN [ac] / GV [că] / GV [unde / cum…]"
test-19,14,ieși,1,"GN [nom]|GP []|GP [] / GAdv []|GP []"
train-1680,10,asista,2,"GN [nom]|GN [ac]|GP [la / în] / GV [să]"
train-2886,6,prezenta,4,"GN [nom]|GN [ac]"
dev-525,12,exista,1,"GN [nom]"
train-507,19,pune,1,"GN [ac] / V [se]|GP [] / GAdv []"
test-18,7,avea,1,"GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|_|GN [ac]"
train-1283,18,administra,1,"GN [ac]"
test-685,29,desemna,4,"GN [ac]"
train-1825,10,prezenta,4,"GP [] / GAdj [ac] / GV [part.]|GN [nom]|GN [ac]"
train-76,3,vorbi,1,"GP [] / GAdv []|_"
dev-478,17,vedea,2,"GN [ac] / V [se]|GP [] / GP [] / GAdj [ac] / GV [ger. / part.] / GN [ac] / GV [că] / GV [unde / cum…]"
train-1516,17,discuta,2,"GN [ac] / GP [pe (marginea)] / GV [că] / GV [unde / cum…]"
train-674,5,reprezenta,1,"GN [nom]|GN [ac]"
test-604,9,ține,1,"GN [ac]|GP [] / GAdv []|GP []"
train-143,14,transforma,1,"GP [în]|GN [nom]|_|GP []"
train-2874,3,găsi,1,"GP [] / GAdv []|GN [ac]"
dev-588,9,semna,1,"GN [ac] / GP [pe / în]"
test-257,1,absolvi,3,"GN [ac]|_"
train-1029,4,crește,1,"GN [nom]|GP [] / V [ger.]"
train-7608,8,avea,1,"GN [nom]|GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|GN [ac]"
train-140,7,cuprinde,1,"GN [nom]|GN [ac]"
train-2738,4,asista,1,"GP [la]"
train-2659,18,avea,1,"GN [ac]|GN [nom]|GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]"
test-17,11,avea,1,"GN [ac]"
train-3203,10,vedea,2,"GN [ac] / V [se] / GV [că / unde / cum…]"
train-7801,8,duce,4,"GN [nom]|GP [la]|_"
train-678,5,ține,1,"GP [] / GAdv []|GAdj [nom] / GP [] / GV [part.] / GAdv []|GP []|GN [ac]"
test-540,8,angaja,3,"GN [nom]|_|V [să / că]"
train-679,11,uita,2,"_|_|GP [la] / GV [că] / GV [unde / cum…]"
test-600,3,răspunde,1,"GN [nom]|GP [la]|GN [dat] / GP [în fața]|GV [că] / GV [-] / GN [ac];GN [nom]|GN [dat]"
train-1154,19,cere,1,"GN [ac] / GV [(ca) să]"
dev-135,4,deveni,1,"GN [nom]|GN [nom] / GAdj [nom] / V [de sup.] / V [part.]|_"
train-572,23,asigura,4,"_|_"
train-7088,31,urma,2,"GN [ac]"
test-262,21,informa,1,"GN [ac]"
train-580,6,sta,1,"GN [nom]|_|_|_|_"
train-646,4,ajunge,1,"_|GP []"
test-72,14,duce,4,"GN [nom]|GP [la]"
train-265,5,auzi,1,"_"
train-7469,19,împiedica,2,"GN [nom]|GN [ac]"
train-1042,3,antrena,1,"GN [ac] / V [se]"
train-594,10,muri,1,"GN [nom]|_"
test-663,46,continua,2,"_|_|GN [ac]|GN [nom]"
train-777,10,participa,1,"GP [la / în]|GN [nom]"
dev-208,6,constitui,1,"GN [nom]|GN [ac]"
train-7326,4,avea,1,"GN [ac]|GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]"
train-3243,3,afla,1,"_|GN [ac] / GP [de / despre] / GV [că] / GV [unde / cum…]"
test-336,8,stabili,1,"GN [ac] / GV [că] / GV [unde / cum…]"
train-2177,10,sta,2,"_|_|GP [] / GAdv []"
train-2345,4,merita,1,"GN [ac] / V [să] / V [part.]"
train-7095,3,ști,1,"_|GV [că] / GV [unde / cum…] / GN [ac]"
dev-476,26,cădea,1,"_|GP []"
test-62,5,sosi,1,"GP [] / GN [dat] / GAdv []|GN [nom]|GP []"
train-325,12,rămâne,4,"GN [nom]|_"
train-7163,8,reduce,1,"GN [ac]"
train-153,19,părea,1,"GN [nom]|V [că / să]"
train-3051,25,vedea,2,"_|GN [ac] / V [se] / GV [că / unde / cum…]"
train-178,2,scoate,2,"GN [ac]"
train-221,10,scrie,3,"GN [ac] / GV [că / (ca) să] / GV [unde / cum…]|GP []"
dev-602,18,ajuta,1,"GN [ac]|GP [] / GV [(ca) să]"
train-1390,1,veni,1,"GP [] / GAdv []"
train-61,9,spune,4,"GN [dat]|_|GN [ac] / GP [] / GAdv [cum / așa]"
train-623,1,lua,2,"GN [ac]"
test-700,7,rămâne,4,"V [part.] / GAdj [nom] / GN [nom] / GP [] / V [ger.] / V [de sup.] / GAdv []|GN [nom]|_|_"
train-3132,7,merge,1,"GP [] / GAdv []|_|GP []"
train-3186,8,părea,2,"GN [nom] / GV [să / că]|GN [nom] / GAdj [nom] / GP [] / V [part. / inf.] / V [de sup.] / GAdv []|GN [dat] / GP [pentru]"
train-1638,42,beneficia,1,"_|GP [de]"
test-5,23,face,2,"GN [nom]|_|_|GN [ac] / V [se]"
train-1413,11,constitui,1,"GN [ac]|GN [nom]"
train-102,7,ști,1,"_|GV [că] / GV [unde / cum…] / GN [ac]"
train-297,8,apropia,1,"_|GN [nom]|_|GP [de]"
train-7786,22,bombarda,3,"_|GN [nom]|GN [ac]"
dev-672,5,număra,1,"GN [ac]"
train-2222,7,lua,4,"_|GN [dat] / GP [pentru]|GN [ac]|_"
train-1730,43,îndeplini,1,"GN [nom]|_|GN [ac]"
train-2696,2,întâlni,1,"GN [nom]|GP [cu]|GP [] / GAdv []|GP [] / GAdv [];GN [nom]|GP [] / GAdv []|GP [] / GAdv []"
train-1949,29,obliga,1,"GN [ac]|GV [să] / GP [la]"
train-1277,13,demara,1,"_|GN [ac]"
train-569,2,aranja,1,"GN [ac]|GP [] / GAdv [] / GP [după]|_"
train-1946,46,prelua,1,"GN [ac]"
train-7629,20,face,1,"GN [ac]|GN [nom]"
dev-350,8,ameliora,2,"_|_|_"
train-1171,1,rămâne,5,"GV [(ca) să]"
train-7562,11,rămâne,4,"V [part.] / GAdj [nom] / GN [nom] / GP [] / V [ger.] / V [de sup.] / GAdv []"
train-3257,17,apăra,1,"GN [nom]|GN [ac]|_|GP [de / împotriva]"
dev-211,6,petrece,6,"_|_|GP [cu]|GN [nom]"
train-871,7,reprezenta,2,"_|GN [ac]"
dev-537,18,îndeplini,1,"_|GN [ac]"
train-1265,7,deveni,1,"GN [nom]|GN [nom] / GAdj [nom] / V [de sup.] / V [part.]"
train-1824,4,face,1,"GN [ac]|_"
dev-170,5,antrena,2,"GN [nom]|_|GN [ac]"
dev-751,5,arăta,3,"GN [nom]|GV [că / să] / GV [unde / cum…] / GP []"
dev-636,5,întinde,2,"GN [nom]|_|GN [dat]|GN [ac]|_"
train-1384,21,prinde,2,"GN [nom]|GN [ac]|GP [de / la]|GP []|GP []"
train-1754,59,propune,1,"GN [ac] / GV [(ca) să]"
train-2809,25,numi,3,"GN [nom]|GN [ac]|GN [ac] / GP [în / la / pentru / drept / ca]"
train-2055,75,expira,1,"GN [nom]|GP [la / pe / în] / GP [] / GAdv []"
train-7755,4,crește,1,"GN [nom]|GAdj [nom] / GP [cu / de] / GAdv [] / V [ger.]"
train-7142,33,vinde,1,"GN [ac]"
train-344,4,fugi,1,""
train-879,12,evalua,1,"GN [ac]"
train-3091,4,cere,1,"GN [nom]|GN [ac] / GV [(ca) să]|_"
train-2533,22,anticipa,2,"GN [ac]"
test-561,18,interveni,2,"GP [în / la / pe] / GAdv []"
train-1654,40,acorda,1,"GN [ac]|GN [dat]"
test-389,14,prezenta,4,"GN [nom]|GN [ac]"
train-1328,21,coordona,1,"GN [ac]"
dev-251,2,suferi,1,"GP [de] / GP [după] / GP [] / GV []"
train-692,10,zice,1,"GN [nom]"
train-508,18,arăta,3,"GV [că / să] / GV [unde / cum…] / GP []"
train-428,21,auzi,1,"_|_|_|GN [ac]"
train-1949,45,diferi,1,"GN [nom]|GP [între / de]"
train-1523,9,dezvolta,3,"GN [ac]|_"
train-3105,3,întâmpla,1,"_|GN [nom] / GV [(ca) să] / GV [că]"
train-938,10,avea,1,"GN [nom]|GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|GN [ac]"
train-3345,11,face,10,"GN [ac]|GP []"
train-1674,7,defini,1,"GN [nom]|GN [ac]"
train-7128,28,conta,1,"_|GN [nom]"
train-1305,29,ridica,1,"GN [nom]|GN [ac] / V [se]|GP []|GP [] / GAdv []|GN [ac] / GP [cu] / GAdv []|GP []"
test-8,10,scrie,1,"_|GN [ac] / GV [că] / GV [unde / cum…] / GV [-] / GV [(ca) să]"
train-2723,2,debuta,1,"GP [] / GAdv []|_|GP [] / GAdv []"
dev-16,6,începe,2,"_|GN [nom]|GN [ac] / V [să]"
train-2030,5,face,1,"_|GN [ac]|_"
dev-419,10,proveni,1,"GP [din / de la]"
train-391,6,întâmpla,2,"_|GN [nom]|_|GP [cu]"
dev-166,26,cauza,1,"GN [ac]|_|_"
train-2326,3,reprezenta,1,"GN [nom]|_|GN [ac]"
test-227,3,obține,1,"GN [ac]|GN [nom]"
train-7499,15,include,1,"GN [ac]"
train-2548,11,veni,1,"GN [nom]|GP [] / GAdv []"
dev-518,12,avea,1,"GN [nom]|GN [ac]|_"
train-1481,10,deveni,1,"GN [nom]|_|GN [nom] / GAdj [nom] / V [de sup.] / V [part.]|_|_"
train-7122,11,baza,1,"GN [nom]|GP [pe]"
train-1024,21,încerca,1,"V [să]"
train-3014,8,uita,1,"_|GN [ac] / GP [de] / GV [că] / V [să] / GV [unde / cum…]"
train-181,6,afla,2,"GP [] / GAdv []|_|GN [nom]"
train-679,5,veni,1,"GP [] / GAdv []|GP [] / V [să]"
train-452,2,bate,1,"GN [nom]|GP []"
test-149,87,conține,1,"GN [nom]|GN [ac]"
train-3000,5,însemna,1,"GN [nom] / GV [să] / GV [dacă] / V [inf.]|GN [nom] / GV [că] / GV [să] / V [inf.]"
train-1267,17,muta,2,"GP []|_|GN [nom]"
train-3007,10,încerca,1,"_|V [să]"
train-7241,12,prezenta,4,"GN [nom]|GN [ac]|GP [] / GAdj [ac] / GV [part.]"
train-523,1,avea,1,"GN [ac]"
train-763,4,accepta,2,"GN [nom]|GN [ac] / GV [că / să]"
dev-468,12,deveni,1,"_|GN [nom]|GN [nom] / GAdj [nom] / V [de sup.] / V [part.]"
train-7315,20,continua,1,"GN [nom]|_|_"
train-764,15,controla,1,"GN [nom]|GN [ac]"
train-3189,18,veni,1,"GN [nom]|GN [dat]|GP [] / GAdv []"
test-131,24,asuma,1,"_|GN [ac]|_"
train-7080,21,cerceta,1,"GN [nom]|GN [ac] / V [se]"
test-544,6,păstra,1,"GN [nom]|GN [ac]"
train-7814,17,baza,1,"_|GN [nom]|_|GP [pe]"
dev-604,5,cuprinde,2,"GN [nom]|_|GN [ac]"
train-225,11,sta,2,"GP [] / GAdv []|GN [nom]|GP [] / GAdj [nom]"
train-2271,2,aborda,1,"GN [nom]|GN [ac]|_"
train-981,4,reprezenta,1,"GN [nom]|GN [ac]|_"
train-1423,27,exista,1,"GP [] / GAdv []|GN [nom]"
train-395,4,vedea,2,"GP []|GN [ac] / V [se] / GV [că / unde / cum…]"
train-2716,2,avansa,1,"GN [nom]|_|GP []"
train-2375,4,apărea,2,"GN [nom]|GP [ca / drept] / GAdj [nom] / V [part.] / GP [] / GAdv []|GN [dat]"
test-641,5,face,1,"GN [ac]"
train-3315,17,avea,1,"GN [ac]"
train-176,13,întâlni,1,"_|GN [nom]|_"
test-507,2,spune,1,"GN [ac] / GV [că] / GV [unde / cum…] / GV [-]"
train-2380,8,prezenta,4,"GN [nom]|GN [ac]"
test-50,12,avea,1,"GN [ac]"
test-99,14,viza,1,"GN [nom]|GN [ac]"
dev-421,19,dovedi,3,"GN [nom]|_|GN [nom] / GAdj [nom]"
train-3351,18,oferi,3,"GN [nom]|GN [ac]"
train-1599,11,beneficia,1,"GN [nom]|_|GP [de]"
train-55,2,trece,1,"GP [] / GAdv []|GN [nom]"
train-246,41,merita,2,"GN [nom]|V [part.] / V [să fie]"
train-2418,16,participa,1,"GP [la / în]"
test-118,3,cunoaște,7,"GN [nom]|GN [ac]"
dev-338,1,cânta,1,"GN [dat] / GP [la / pentru]"
train-3112,3,merge,1,"GP [] / GAdv []|_|GP []"
dev-376,6,confrunta,3,"_|_|_|GP [cu]"
train-3193,1,zice,1,"GN [nom]"
test-12,36,pregăti,1,"GN [nom]|GN [ac] / V [se]|GV [să] / GP [de / pentru]"
train-3399,4,întâmpla,2,"GN [dat]|_|GN [nom] / GV [(ca) să] / GV [că]|_"
train-3157,3,intra,3,"GN [nom]|GP [în]|_"
dev-150,31,conține,1,"GN [nom]|_|GN [ac]"
train-7738,15,avea,1,"GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|GN [nom]|GN [ac]"
train-848,13,păstra,1,"GN [ac]"
train-419,27,controla,1,"GN [ac]"
test-687,24,da,1,"GN [dat] / GP [la]|_|GN [nom]|GN [ac]|_|_"
dev-102,3,suporta,2,"GN [nom]|GN [ac]|_"
dev-342,13,crede,1,"GN [nom]|GV [că] / GN [ac]"
dev-241,1,debuta,1,"GP [] / GAdv []|_|GP [cu]"
train-2877,3,conține,1,"GN [nom]|GN [ac]"
train-7632,19,număra,4,"GP [printre]|_|GN [nom]"
test-654,13,admira,1,"_|GN [ac]"
train-1205,10,elibera,1,"GN [ac] / V [se]"
train-7641,20,cuceri,3,"GN [ac]"
train-2350,9,împinge,1,"GN [nom]|GN [ac]|GP []"
train-132,21,rezista,1,"_|GN [dat] / GP [la / în fața / împotriva]"
train-1276,18,depune,1,"GN [ac]|GP [la]|_"
train-445,13,face,1,"GN [ac]|_"
dev-238,8,contribui,1,"GN [nom]|GP [la]"
test-63,7,cuceri,1,"GN [nom]|GN [ac]"
train-2729,18,păstra,1,"GN [ac]|_"
